Business status,Address,Street name address,Business name,License date,Date of closure
폐업,서울특별시 동대문구 용두동 255-66 ,,대원주유소,19931216,20000101
폐업,서울특별시 동대문구 이문동 393-10 ,서울특별시 동대문구 천장산로 52 (이문동),한일석유판매,19940520,20191129
폐업,서울특별시 동대문구 용두동 36-2 ,,동성주유소,19940201,
폐업,"서울특별시 동대문구 휘경동 333-5 7.8.12호,335-35호 ",,경희대주유소,19941013,20130614
폐업,서울특별시 동대문구 제기동 600 ,,경동석유,19990916,20100816
폐업,서울특별시 동대문구 전농동 103-235 ,서울특별시 동대문구 전농로37길 37 (전농동),영원에너지,20021111,20190109
폐업,서울특별시 동대문구 용두동 220-4 ,,한흥석유,20000330,20090601
폐업,서울특별시 동대문구 장안동 415-15 ,,현대오일뱅크(주)직영 한천주유소,20021126,20140201
폐업,서울특별시 동대문구 답십리동 268-3 ,,(주)강평텔레콤 강평주유소,19920430,20000101
폐업,서울특별시 동대문구 장안동 415-15 ,,(주)석문석유,19920420,20000101
폐업,서울특별시 동대문구 신설동 92-27 92-27.36.37.62.96.1효 ,,신설동주유소,19760508,20100428
폐업,서울특별시 동대문구 이문동 341-32 ,,동진상사동부주유소,19760524,20000101
폐업,서울특별시 동대문구 장안동 284-1 ,,동부주유소,19790824,
폐업,서울특별시 동대문구 용두동 119-42 ,,삼표석유,19830909,
폐업,서울특별시 동대문구 장안동 430-8 신성주유소 ,"서울특별시 동대문구 장한로 29, 신성주유소 (장안동)",신성주유소,19920420,20210225
폐업,서울특별시 동대문구 장안동 398-10 ,,신아상사,19850719,20100204
영업/정상,서울특별시 영등포구 양평동4가 159-1,서울특별시 영등포구 선유로 270 (양평동4가),SK에너지(주) 기린주유소,19940423,
영업/정상,서울특별시 영등포구 문래동3가 8-17,서울특별시 영등포구 경인로 789 (문래동3가),(주)지에스이앤알 모드니주유소,20010626,
영업/정상,서울특별시 동대문구 전농동 26-5 ,서울특별시 동대문구 전농로 121 (전농동),재정주유소,19760427,
영업/정상,서울특별시 동대문구 이문동 97-7 15 ,서울특별시 동대문구 한천로 414 (이문동),동서울고속주유소,19930522,
영업/정상,서울특별시 중랑구 면목동 132-21 ,서울특별시 중랑구 봉우재로 100 (면목동),경동에너지 판매,20050419,
영업/정상,서울특별시 중랑구 중화동 275-14 2통5반 3층 ,서울특별시 중랑구 동일로144가길 28-7 (중화동),금호티엔씨,20081016,
영업/정상,서울특별시 중랑구 상봉동 129-35 ,서울특별시 중랑구 중랑천로12길 88 (상봉동),동부석유,20051107,
영업/정상,서울특별시 중랑구 중화동 322-1 ,서울특별시 중랑구 중랑천로20길 20 (중화동),로이에너지,20070418,
영업/정상,서울특별시 중랑구 중화동 290-28 ,서울특별시 중랑구 동일로130길 49 (중화동),등대에너지,20060711,
영업/정상,서울특별시 중랑구 중화동 330-60 ,서울특별시 중랑구 동일로123길 120 (중화동),대성석유,20020228,
폐업,서울특별시 중랑구 중화동 207-22,서울특별시 중랑구 망우로 229 (중화동),현대오일뱅크(주) 직영 중랑교 셀프 주유소,20031001,20220511
영업/정상,서울특별시 중랑구 면목동 179-37,서울특별시 중랑구 동일로99길 12 (면목동),OK에너지,20070730,
영업/정상,서울특별시 용산구 서계동 47-15,서울특별시 용산구 청파로 367 (서계동),서계주유소,1976-05-04,
영업/정상,서울특별시 중랑구 중화동 307-25 ,서울특별시 중랑구 동일로139가길 19 (중화동),명화에너지,20020228,
폐업,서울특별시 중랑구 면목동 192-51 ,,세진석유,20020227,20100204
폐업,서울특별시 중랑구 면목동 501-25 ,서울특별시 중랑구 면목로55길 6 (면목동),남경상사,19880119,20160715
폐업,서울특별시 중랑구 면목동 166-47 ,서울특별시 중랑구 사가정로 341 (면목동),대농2주유소,19900927,20170821
영업/정상,서울특별시 중랑구 면목동 528 19통4반,서울특별시 중랑구 용마산로 309 (면목동),용마로주유소,2002-08-05,
폐업,서울특별시 중랑구 망우동 523-4 ,서울특별시 중랑구 상봉로 58 (망우동),신일주유소,19920424,20170216
폐업,"서울특별시 중랑구 상봉동 100, 160-6 ",서울특별시 중랑구 망우로 311 (상봉동),(주)정원EDS 망우주유소,20050509,
폐업,서울특별시 중랑구 묵동 181-66 ,서울특별시 중랑구 동일로 866 (묵동),묵동주유소,20010628,20140501
폐업,서울특별시 중랑구 면목동 132-21 ,,대림에너지,20020227,
폐업,서울특별시 중랑구 면목동 546-65 ,,풍년석유,20051128,
폐업,서울특별시 중랑구 신내동 646 금강리빙스텔 329호 ,,세이브 유화,20030807,
폐업,서울특별시 중랑구 중화동 305-42 ,서울특별시 중랑구 동일로 799 (중화동),주)중앙에너비스 중화지점주유소,20031227,20120820
폐업,서울특별시 중랑구 면목동 198-56 ,서울특별시 중랑구 중랑천로 57 (면목동),광진주유소,20031001,
폐업,서울특별시 중랑구 면목동 50-2 ,서울특별시 중랑구 용마산로 401 (면목동),면목동 주유소,19870901,20160516
폐업,서울특별시 중랑구 망우동 359-2 ,서울특별시 중랑구 망우로 436 (망우동),유성주유소,20040726,20180927
폐업,서울특별시 중랑구 면목동 180-105 ,서울특별시 중랑구 동일로101길 6 (면목동),LG중앙석유,19991002,20150819
폐업,서울특별시 중랑구 신내동 410-8 ,,sk석유상사,20060222,20080415
폐업,서울특별시 중랑구 중화동 325-9 ,,금강석유,20020228,
폐업,서울특별시 중랑구 면목동 180-1 ,,                      현대정유(주)제3대지주유소,19970519,
폐업,서울특별시 중랑구 면목동 174-95 ,,엘지연합석유,20060419,
폐업,서울특별시 중랑구 면목동 180-105 ,,엘지중앙석유,20020227,
폐업,서울특별시 중랑구 면목동 1204-2 ,,엘지석유,20020409,
폐업,서울특별시 중랑구 면목동 70-70 ,,강원석유,20020227,
폐업,서울특별시 중랑구 면목동 617-4 ,,영일석유,20020227,
폐업,서울특별시 중랑구 면목동 341-44 ,,동아석유,20020227,
폐업,서울특별시 중랑구 상봉동 129-35 ,,동부석유판매소,20020227,
폐업,서울특별시 중랑구 상봉동 273-4 ,,영창석유,20020227,20080121
폐업,서울특별시 중랑구 상봉동 91-3 ,,쌍용석유,20020227,
폐업,서울특별시 중랑구 면목동 97-39 ,,등대에너지,20020227,
폐업,서울특별시 중랑구 묵동 175-1 ,서울특별시 중랑구 동일로 922 (묵동),태능주유소 대신석유(주),19760626,20071031
폐업,서울특별시 중랑구 망우동 490-8 ,서울특별시 중랑구 망우로 400 (망우동),SK네트웍스(주) 상봉주유소,20070126,20181109
폐업,서울특별시 중랑구 망우동 411-8 ,,동원석유,20020228,20120202
폐업,서울특별시 중랑구 중화동 327-101 ,,신우석유,20020228,
폐업,서울특별시 중랑구 중화동 322-1 ,,중화석유,20020228,
폐업,서울특별시 중랑구 묵동 162-17 ,,한국석유,20020228,
폐업,서울특별시 중랑구 묵동 240-158 ,,중랑석유,20020228,
폐업,서울특별시 중랑구 묵동 248-80 ,서울특별시 중랑구 중랑천로 238 (묵동),협성에너지,20060222,20180430
폐업,서울특별시 중랑구 묵동 240-219 ,,쌍용석유,20020228,
폐업,서울특별시 중랑구 망우동 149-46 ,,엘지걸프석유,20020228,
폐업,서울특별시 중랑구 망우동 147-21 ,,엘지상일석유,20020228,
폐업,서울특별시 중랑구 신내동 330-6 ,,엘지석유,20020228,20131024
폐업,서울특별시 중랑구 상봉동 105-84 ,,대성석유,20060608,20080602
폐업,서울특별시 중랑구 면목동 180-2 ,서울특별시 중랑구 동일로 675 (면목동),현대오일뱅크(주)직영 제3대지주유소,20020523,20120911
폐업,서울특별시 중랑구 망우동 147-23 ,서울특별시 중랑구 망우로 475 (망우동),지에스칼텍스㈜ 소망주유소,20020611,
영업/정상,서울특별시 중랑구 망우동 523-4,서울특별시 중랑구 상봉로 58 (망우동),신일주유소,2017-08-24,
영업/정상,서울특별시 성북구 돈암동 627-1 ,서울특별시 성북구 정릉로44길 13-4  (돈암동),태광석유,19900406,
영업/정상,서울특별시 중랑구 면목동 169-0003,서울특별시 중랑구 동일로 547 (면목동),오천만주유소,2007-01-31,
영업/정상,서울특별시 성북구 정릉동 199-16 ,서울특별시 성북구 정릉로27길 58  (정릉동),충남석유,19940817,
영업/정상,서울특별시 성북구 석관동 278-32 ,서울특별시 성북구 돌곶이로18길 27-14 (석관동),석관석유,19790130,
영업/정상,서울특별시 성북구 안암동1가 354 ,서울특별시 성북구 인촌로17가길 49-11 (안암동1가),유공에너지판매,20010410,
영업/정상,서울특별시 성북구 정릉동 463-8 ,서울특별시 성북구 정릉로26길 6-11  (정릉동),바다석유,19920307,
취소/말소/만료/정지/중지,서울특별시 성북구 하월곡동 67-50 ,서울특별시 성북구 화랑로 27  (하월곡동),내부순환주유소,19990617,
폐업,서울특별시 성북구 장위동 68-632 ,서울특별시 성북구 화랑로19가길 9  (장위동),만석상회,19680808,20080101
폐업,서울특별시 성북구 장위동 225-53 ,서울특별시 성북구 장위로 59  (장위동),동방석유,19681107,20080101
폐업,서울특별시 성북구 길음동 633-1 ,,칠보석유,19681119,20080101
폐업,서울특별시 성북구 성북동1가 133-56 ,,삼오석유,19690328,20080101
폐업,서울특별시 성북구 삼선동5가 92-1 ,서울특별시 성북구 보문로31길 50  (삼선동5가),삼선석유,19690827,20080101
폐업,서울특별시 성북구 하월곡동 81-297 ,서울특별시 성북구 오패산로19길 20  (하월곡동),대성석유,19691114,20080101
폐업,서울특별시 성북구 석관동 58-315 ,서울특별시 성북구 돌곶이로8길 60  (석관동),동보석유,19851105,20070405
폐업,서울특별시 성북구 종암동 7-19 ,서울특별시 성북구 종암로14길 32-3  (종암동),극동석유,19900828,20080101
폐업,서울특별시 성북구 동선동3가 35 ,서울특별시 성북구 동소문로26라길 33  (동선동3가),삼한사,19901114,20080101
폐업,서울특별시 성북구 장위동 308-31 ,,삼일석유,19901227,20080101
폐업,서울특별시 성북구 길음동 499-9 ,서울특별시 성북구 동소문로47길 64 (길음동),민아상사,19901129,20140926
폐업,서울특별시 성북구 길음동 547-65 ,,안갑준,19910302,20080101
폐업,서울특별시 성북구 장위동 207-8 ,서울특별시 성북구 장월로29길 8  (장위동),제일석유,19910701,20100429
폐업,서울특별시 성북구 종암동 57-6 ,서울특별시 성북구 종암로19나길 5  (종암동),제일석유,19701216,20080101
폐업,서울특별시 성북구 안암동2가 127-1 ,서울특별시 성북구 인촌로7가길 44  (안암동2가),동원석유,19701217,20080101
폐업,서울특별시 성북구 삼선동1가 274-32 ,서울특별시 성북구 삼선교로10다길 17  (삼선동1가),충북석유,19710213,20080101
폐업,서울특별시 노원구 월계동 178-20 ,,삼천리 석유,20010503,
영업/정상,서울특별시 성북구 석관동 118-8,서울특별시 성북구 한천로76나길 18-12 (석관동),현대석유,1997-12-24,
폐업,서울특별시 성북구 정릉동 685-11 ,서울특별시 성북구 솔샘로6길 24-2  (정릉동),부흥석유,19710220,20061124
폐업,서울특별시 성북구 돈암동 48-84 ,서울특별시 성북구 동소문로 179-20  (돈암동),삼정석유,19710828,20080101
폐업,서울특별시 성북구 석관동 341-28 ,,엘지석유,19710913,20061010
폐업,서울특별시 성북구 하월곡동 26-1 ,,성월사,19741130,20070904
폐업,서울특별시 성북구 하월곡동 81-57 ,서울특별시 성북구 오패산로17길 21-7  (하월곡동),월곡석유,19750226,20080101
폐업,서울특별시 성북구 상월곡동 57-5 ,서울특별시 성북구 장월로1길 69  (상월곡동),동아석유,19750306,20080101
폐업,서울특별시 성북구 동선동3가 243 ,서울특별시 성북구 보문로34가길 5  (동선동3가),동선석유,19750604,20080101
폐업,서울특별시 성북구 정릉동 16-392 ,서울특별시 성북구 정릉로38라길 28  (정릉동),바다석유,19751016,20080101
폐업,서울특별시 성북구 길음동 502-40 ,서울특별시 성북구 숭인로8길 83 (길음동),대지석유,19820726,20150721
폐업,서울특별시 서대문구 남가좌동 124-196 ,,(주)은혜유업,19951016,
폐업,서울특별시 성북구 길음동 518-1 ,서울특별시 성북구 동소문로43가길 6  (길음동),종암석유,19820827,20080101
폐업,서울특별시 성북구 길음동 1251 ,서울특별시 성북구 삼양로 25-1  (길음동),대한석유,19821124,20090710
폐업,서울특별시 성북구 종암동 106-30 ,,미도석유,19820802,20071011
폐업,서울특별시 성북구 석관동 350-1 ,서울특별시 성북구 돌곶이로 77  (석관동),석동상사,19830324,20080101
폐업,서울특별시 성북구 삼선동4가 339 ,서울특별시 성북구 보문로35길 3  (삼선동4가),남양석유,19830928,20080701
폐업,서울특별시 성북구 종암동 124-21 ,서울특별시 성북구 정릉로 444-1  (종암동),동아석유,19850702,20080101
