"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","자본금","거래처"
"3180000","2010318011701200014","20030930","","03","폐업","03","폐지","20181112","","","","26782861","100","","서울특별시 영등포구 영등포동1가 31 ","서울특별시 영등포구 경인로112길 13 (영등포동1가)","","대광석유","2018-11-12 17:29:40","U","2018-11-14 02:37:26.0","일반판매소","192369.611808072    ","446208.099856123    ","",""
"3180000","2010318011701200113","20100407","","03","폐업","03","폐지","20150828","","","","","","","서울특별시 영등포구 당산동1가 191-11 ","서울특별시 영등포구 영신로 169 (당산동1가)","","대우에너지","2015-08-28 16:44:57","I","2018-08-31 23:59:59.0","일반판매소","191221.038051315    ","446725.855874722    ","",""
"3180000","2004318007601500008","20041015","","03","폐업","03","폐지","20160309","","","","","","","서울특별시 영등포구 문래동5가 대륭오피스텔 1101호","","","씨제이켐-주","2016-03-09 11:23:53","I","2018-08-31 23:59:59.0","용제판매소","","","",""
"3180000","2004318007601500009","20041019","","03","폐업","03","폐지","","","","","000226329473","","","서울특별시 영등포구 당산동6가 121-144 ","","","협성화학상사","2010-08-17 18:21:02","I","2018-08-31 23:59:59.0","용제판매소","","","",""
"3180000","2004318007601500010","20041118","","03","폐업","03","폐지","","","","","26346641","","","서울특별시 영등포구 영등포동7가 48-1 ","서울특별시 영등포구 영중로 85  (영등포동7가)","","주-대호케미칼","2006-07-06 00:00:00","I","2018-08-31 23:59:59.0","용제판매소","191534.741985211    ","446872.388174474    ","",""
"3180000","2005318007601500002","20050128","","03","폐업","03","폐지","","","","","028318 868","","","서울특별시 노원구 중계동 360-2 8통7반 청구아파트 105동 1304호","","","인산케미컬","2006-01-04 00:00:00","I","2018-08-31 23:59:59.0","용제판매소","206490.247358174    ","460830.615360327    ","",""
"3180000","2005318007601500003","20050414","","03","폐업","03","폐지","","","","","02 8426979","","","서울특별시 영등포구 대림동 689-1 대경빌딩 3층 303호","서울특별시 영등포구 대림로 198,  303호 (대림동,대경빌딩 3층)","","월드앤미-주","2007-06-21 00:00:00","I","2018-08-31 23:59:59.0","용제판매소","190968.380569652    ","444038.137157911    ","",""
"3180000","2005318007601500004","20050511","","03","폐업","03","폐지","","","","","0226301330","","","서울특별시 영등포구 당산동5가 12 효성아파트 104동 1006호","서울특별시 영등포구 당산로42길 13, 104동 1006호 (당산동5가,효성아파트)","","(주)비케이씨오알피","2006-04-27 00:00:00","I","2018-08-31 23:59:59.0","용제판매소","191244.784879947    ","447609.250771827    ","",""
"3180000","2010318011701200114","20100426","","03","폐업","03","폐지","20101101","","","","","100","","경기도 광명시 철산동 55-1 6통1반 광복현대아파트 105동 902호","경기도 광명시 사성로103번길 14, 105동 902호 (철산동,광복현대아파트)","","삼광석유","2010-11-01 17:30:36","I","2018-08-31 23:59:59.0","일반판매소","188128.216730386    ","443216.404928933    ","",""
"3180000","2014318019001200002","19900628","","03","폐업","03","폐지","20170228","20160316","20161231","","256785400","","","서울특별시 영등포구 영등포동4가 116-6 ","서울특별시 영등포구 영신로32길 18-1 (영등포동4가)","","대일석유","2017-03-01 10:14:51","I","2018-08-31 23:59:59.0","일반판매소","191370.231000327    ","446305.955531363    ","",""
"3180000","2006318011701500001","20060802","","03","폐업","03","폐지","20080114","","","","0226758000","","","서울특별시 영등포구 당산동4가 92-4 201호","서울특별시 영등포구 국회대로 549,  201호 (당산동4가)","","동방케미칼판매(주)","2008-01-14 15:58:23","I","2018-08-31 23:59:59.0","용제판매소","190719.43245924     ","447389.607583753    ","",""
"3180000","2006318011701500002","20061214","","03","폐업","03","폐지","20070719","","","","0226711028","","","서울특별시 영등포구 당산동1가 53-2 ","","","(주)현신암산업","2020-02-05 14:01:47","U","2020-02-07 02:40:00.0","용제판매소","190965.198564263    ","446557.327405664    ","",""
"3180000","2007318011701500001","20070713","","03","폐업","03","폐지","","","","","26372505","","","서울특별시 영등포구 당산동1가 53-1 당산빌딩 301-1호","서울특별시 영등포구 영등포로 147, 301-1호 (당산동1가,당산빌딩)","","재영화학주식회사","2014-05-29 15:25:06","I","2018-08-31 23:59:59.0","용제판매소","190923.551317757    ","446575.396546634    ","",""
"3180000","2007318011701500002","20070730","","03","폐업","03","폐지","20110316","","","","26753911","","","서울특별시 영등포구 문래동3가 77-8 ","서울특별시 영등포구 문래로 98  (문래동3가)","","(주)성보화학","2011-03-16 13:26:46","I","2018-08-31 23:59:59.0","용제판매소","190447.043404244    ","446340.27764188     ","",""
"3180000","2008318011701200000","20080428","","03","폐업","03","폐지","","","","","","60","","서울특별시 영등포구 양평동4가 271-1 ","서울특별시 영등포구 양평로18길 16  (양평동4가)","","대호유류","2008-04-29 19:18:27","I","2018-08-31 23:59:59.0","일반판매소","190872.254385684    ","448394.181838704    ","",""
"3180000","2008318011701200020","20080424","","03","폐업","03","폐지","20201229","","","","","","","서울특별시 영등포구 영등포동 435-26 ","서울특별시 영등포구 국회대로54길 40-2 (영등포동2가)","","하나석유","2020-12-29 17:37:07","U","2020-12-31 02:40:00.0","일반판매소","191922.323328081    ","446640.442167535    ","",""
"3180000","2008318011701200032","20080701","","03","폐업","03","폐지","20180807","","","","028450834","","","서울특별시 영등포구 도림동 212-3 ","서울특별시 영등포구 도영로 33-2 (도림동)","","가나상사","2018-08-07 17:37:20","I","2018-08-31 23:59:59.0","일반판매소","190811.44564782     ","445221.176083435    ","",""
"3180000","2008318011701200048","20081124","","03","폐업","03","폐지","20140711","","","","","","","서울특별시 영등포구 대림동 1057-26 ","서울특별시 영등포구 도림천로11길 19 (대림동)","","대성석유","2014-07-11 11:03:44","I","2018-08-31 23:59:59.0","일반판매소","190872.739290852    ","443293.768754854    ","",""
"3180000","2008318011701500001","20080107","","03","폐업","03","폐지","20181115","","","","","","","서울특별시 영등포구 여의도동 11-11 한서리버파크 1410호","서울특별시 영등포구 여의서로 43, 한서리버파크 1410호 (여의도동)","07239","대인케미칼","2018-11-16 17:00:24","U","2018-11-18 02:37:48.0","용제판매소","193282.654266684    ","447611.552045596    ","",""
"3180000","2009318011701500001","20090326","","03","폐업","03","폐지","20171208","","","","028598305","","","서울특별시 영등포구 대림동 692-2 대림하우스 빌딩 602호","서울특별시 영등포구 대림로 186, 602호 (대림동,대림하우스 빌딩)","","진영상사","2017-12-08 18:07:01","I","2018-08-31 23:59:59.0","용제판매소","191008.421514478    ","443923.872118449    ","",""
"3180000","2009318011701500002","20090609","","03","폐업","03","폐지","20170124","","","","26712289","","","서울특별시 영등포구 여의도동 61-4 라이프콤비 508호 ","서울특별시 영등포구 63로 32, 508호 (여의도동, 라이프콤비)","","화진화학","2017-01-24 16:55:40","I","2018-08-31 23:59:59.0","용제판매소","194530.535390096    ","446306.787198089    ","",""
"3180000","2004318007601500002","20040114","","03","폐업","03","폐지","20061021","","","","0220691701","","","서울특별시 양천구 신정동 192-7 ","서울특별시 양천구 목동남로2길 53 (신정동)","","(주)원명케미칼","2016-09-20 16:49:12","I","2018-08-31 23:59:59.0","용제판매소","187924.928508271    ","444917.843804327    ","",""
"3180000","2004318007601500003","20040216","","03","폐업","03","폐지","","","","","0226322692","","","서울특별시 영등포구 당산동 16-2 대우메종상가225호 ","","","정원캠(주)","2006-01-04 00:00:00","I","2018-08-31 23:59:59.0","용제판매소","","","",""
"3180000","2004318007601500004","20040303","","03","폐업","03","폐지","20050531","","","","0226717258","","","서울특별시 영등포구 문래동3가 83-2 우리벤처 402호","","","(주)케이앤씨케미칼","2016-09-20 16:42:45","I","2018-08-31 23:59:59.0","용제판매소","","","",""
"3180000","2004318007601500005","20040318","","03","폐업","03","폐지","20070723","","","","0226317878","","","서울특별시 영등포구 당산동4가 1-154 ","서울특별시 영등포구 국회대로37길 10  (당산동4가)","","세광켐(주)","2007-07-24 10:49:00","I","2018-08-31 23:59:59.0","용제판매소","191094.089525027    ","447299.558199525    ","",""
"3180000","2004318007601500006","20040617","","03","폐업","03","폐지","","","","","0226753911","","","서울특별시 영등포구 문래동3가 77-8 ","서울특별시 영등포구 문래로 98  (문래동3가)","","(주)성보화학","2006-07-07 00:00:00","I","2018-08-31 23:59:59.0","용제판매소","190447.043404244    ","446340.27764188     ","",""
"3180000","1995318007601500001","19950217","","03","폐업","03","폐지","","","","","02 6721151","900","","서울특별시 영등포구 영등포동7가 62-14 ","서울특별시 영등포구 국회대로 632 (영등포동7가)","","대영주유소","2016-02-19 11:42:47","I","2018-08-31 23:59:59.0","주유소","191448.28747774     ","447042.955742268    ","",""
"3180000","1997318007601500001","19970715","","03","폐업","03","폐지","20220114","","","","02 7803466","715","","서울특별시 영등포구 여의도동 48-1 ","서울특별시 영등포구 의사당대로 154 (여의도동)","","현대오일뱅크(주)직영 여의도현대주유소","2022-01-25 09:43:14","U","2022-01-27 02:40:00.0","주유소","193518.151346866    ","446177.790180004    ","",""
"3180000","1997318011701200001","19971122","","03","폐업","03","폐지","20141217","","","","02  26349841","","","서울특별시 영등포구 영등포동1가 105-1 ","","","대한석유","2016-03-11 11:50:05","I","2018-08-31 23:59:59.0","일반판매소","192157.242524465    ","446162.929169805    ","",""
"3180000","1976318007601500015","19760902","","03","폐업","03","폐지","20170615","","","","7826777","1709","","서울특별시 영등포구 여의도동 10-1 ","","","LG 칼렉스정유(주)여의도주유소","2017-06-15 10:43:03","I","2018-08-31 23:59:59.0","주유소","","","",""
"3180000","1977318007601500001","19770704","","03","폐업","03","폐지","20190110","20180813","20190812","","0226333545","845","","서울특별시 영등포구 당산동2가 45 ","서울특별시 영등포구 영등포로 115 (당산동2가)","","대지주유소","2020-01-30 16:55:32","U","2020-02-01 02:40:00.0","주유소","190608.89204533     ","446623.444809523    ","",""
"3180000","1978318007601500001","20010129","","03","폐업","03","폐지","20111104","","","","02 7839243","","","서울특별시 영등포구 여의도동 25-4-503 ","","","상진공업주식회사","2016-03-11 14:41:18","I","2018-08-31 23:59:59.0","용제판매소","","","",""
"3180000","1978318007601500002","19780322","","03","폐업","03","폐지","20190306","","","","02 6781322","237","","서울특별시 영등포구 영등포동1가 92-2 ","서울특별시 영등포구 경인로114길 2 (영등포동1가)","","선익개발(주)영등포주유소","2019-03-06 18:00:09","U","2019-03-08 02:40:00.0","주유소","192272.904616504    ","446249.367565507    ","",""
"3180000","1984318019001200055","19840328","","03","폐업","03","폐지","20131004","","","","0226772700","","","서울특별시 영등포구 영등포동7가 81-2 ","서울특별시 영등포구 국회대로52길 8-1 (영등포동7가)","","대광석유","2013-10-04 17:26:48","I","2018-08-31 23:59:59.0","일반판매소","191692.321024205    ","446934.328448717    ","",""
"3180000","1985318011701500006","19940111","","03","폐업","03","폐지","20070829","","","","8321663","","","서울특별시 영등포구 신길동 4435 ","서울특별시 영등포구 여의대방로 81-2  (신길동)","","삼우유업","2007-08-29 15:04:11","I","2018-08-31 23:59:59.0","용제판매소","192490.293975175    ","443878.085293436    ","",""
"3180000","1989318007601500002","19890317","","03","폐업","03","폐지","20170615","","","","02 7843246","3243","","서울특별시 영등포구 여의도동 26 ","서울특별시 영등포구 국제금융로2길 37 (여의도동)","","SK글로벌(주)여의도주유소","2017-06-15 10:48:44","I","2018-08-31 23:59:59.0","주유소","193220.852226066    ","446743.134358836    ","",""
"3180000","1989318007601500003","19890317","","03","폐업","03","폐지","20170615","","","","02 8448465","589","","서울특별시 영등포구 신길동 355-628 ","","","(주)범아에너지","2017-06-15 10:41:20","I","2018-08-31 23:59:59.0","주유소","","","",""
"3180000","1992318007601500001","19920501","","03","폐업","03","폐지","20070413","","","","02 7530362","572","","서울특별시 영등포구 당산동4가 1-200 ","","","대한통운(주)서울지점(대한통운주유소)","2015-10-01 09:16:49","I","2018-08-31 23:59:59.0","주유소","","","",""
"3180000","1992318007601500003","20070627","","03","폐업","03","폐지","20140811","","","","02 8344111","356","","서울특별시 영등포구 신길동 252-9 ","","","세화주유소","2017-06-15 10:51:12","I","2018-08-31 23:59:59.0","주유소","","","",""
"3180000","1992318007601500005","19921118","","03","폐업","03","폐지","20120502","","","","02 8348161","","","서울특별시 영등포구 대림동 1082-20.21.23 ","","","신대림주유소","2018-11-27 16:47:13","U","2018-11-29 02:40:00.0","주유소","","","",""
"3180000","1992318007601500006","19920501","","03","폐업","03","폐지","20131114","20130915","20131215","","02 8441551","866","","서울특별시 영등포구 대림동 710-12 ","","","대림주유소","2013-11-14 13:21:29","I","2018-08-31 23:59:59.0","주유소","","","",""
"3180000","1992318019001200001","19921012","","03","폐업","03","폐지","20180205","","","","02  26343540","","","서울특별시 영등포구 당산동6가 293-1 ","서울특별시 영등포구 당산로48길 11 (당산동6가)","","삼오사석유","2018-02-07 17:26:23","I","2018-08-31 23:59:59.0","일반판매소","191392.588511307    ","448061.28282499     ","",""
"3180000","1998318007601200001","19981216","","03","폐업","03","폐지","20120726","","","","02 8320754","","","서울특별시 영등포구 신길동 2136 ","","","금성석유","2012-07-26 10:40:33","I","2018-08-31 23:59:59.0","일반판매소","192536.737292966    ","444328.262031308    ","",""
"3180000","2005318007601500007","20051129","","03","폐업","03","폐지","20120821","","","","0226346367","","","서울특별시 영등포구 양평동3가 46 이앤씨드림타워 1205호","서울특별시 영등포구 선유로 146,  1205호 (양평동3가,이앤씨드림타워)","","(주)동양화인케미칼","2012-08-21 09:26:55","I","2018-08-31 23:59:59.0","용제판매소","190364.652010662    ","447158.946262059    ","",""
"3180000","2002318007601500011","20021107","","03","폐업","03","폐지","20120502","","","","02 8348161","542","","서울특별시 영등포구 대림동 1082-20 ","서울특별시 영등포구 디지털로 350  (대림동)","","신대림주유소","2012-05-02 10:58:54","I","2018-08-31 23:59:59.0","주유소","191047.820181479    ","442961.857133916    ","",""
"3180000","2003318007601500024","20031201","","01","영업/정상","06","휴지사업재개","","","","","02   8448465","853","","서울특별시 영등포구 신길동 355-545","서울특별시 영등포구 가마산로 414 (신길동)","","(주)정수에너지 직영 성락주유소","2022-11-08 09:52:41","U","2021-10-31 23:00:00.0","주유소","191341.783222286","444628.002467771","",""
"3190000","1990319007201200003","19901129","","01","영업/정상","01","신규등록","","","","","02 8322352","","","서울특별시 동작구 신대방동 375-35 ","서울특별시 동작구 여의대방로22길 12 (신대방동)","","제일석유","2016-07-11 14:23:51","I","2018-08-31 23:59:59.0","일반판매소","192891.081475855    ","443928.353993413    ","",""
"3190000","1994319007201500003","1994-06-20","","01","영업/정상","01","신규등록","","","","","02 8265145","669.7","","서울특별시 동작구 대방동 383-19","서울특별시 동작구 여의대방로 214 (대방동)","","지에스칼텍스(주) 대방주유소","2023-11-03 14:00:29","U","2022-11-01 00:05:00.0","주유소","193118.419195314","444848.59325755","",""
"3180000","2020318022101200001","2020-07-03","","03","폐업","03","폐지","2023-06-29","","","","02-6711-1852","","","서울특별시 영등포구 당산동4가 80 당산 SK V1 center","서울특별시 영등포구 당산로41길 11, 당산 SK V1 center (당산동4가)","07217","(주)트랜스올","2023-09-22 11:30:56","U","2022-12-08 22:04:00.0","항공유판매소","190941.054351896","447628.862085473","",""
"3190000","2000319007201200001","20001011","","01","영업/정상","01","신규등록","","","","","02 8141355","","","서울특별시 동작구 상도동 204-253","서울특별시 동작구 장승배기로1길 4 (상도동)","","에스케이 에너지","2022-09-02 13:42:41","U","2021-12-09 00:04:00.0","일반판매소","194843.578517941","444200.157655325","",""
"3190000","1993319007201500002","19931022","","01","영업/정상","01","신규등록","","","","","02  825 2060","238.7","","서울특별시 동작구 상도동 468-1 ","서울특별시 동작구 상도로 334 (상도동)","","살피재주유소","2017-11-27 15:02:36","I","2018-08-31 23:59:59.0","주유소","195633.142201567    ","444021.904066286    ","",""
"3190000","1991319007201500001","19910925","","03","폐업","03","폐지","","","","","02 8217009","861","","서울특별시 동작구 노량진동 267 외 5필지 ","","","영종개발 노량진주유소","2016-07-11 11:38:22","I","2018-08-31 23:59:59.0","주유소","194156.233955234    ","445650.971372726    ","",""
"3190000","1991319007201517012","19910925","","03","폐업","03","폐지","20180326","","","20071214","02 8217009","762","","서울특별시 동작구 노량진동 267-6 ","서울특별시 동작구 노량진로 78 (노량진동)","","(주)서우유통에너지","2020-11-09 14:57:08","U","2020-11-11 02:40:00.0","주유소","194150.273674938    ","445628.940499705    ","",""
"3190000","1992319007201200001","19920517","","03","폐업","03","폐지","","","","","02 8241616","26","","서울특별시 동작구 상도동 355-20 ","서울특별시 동작구 성대로1길 17 (상도동)","","중앙에너지","2019-07-01 14:41:21","U","2019-07-03 02:40:00.0","일반판매소","194076.692856266    ","444318.185903254    ","",""
"3190000","1992319007201500001","19921008","","03","폐업","03","폐지","20130610","","","","02  585 0701","508","","서울특별시 동작구 사당동 266-4 외 2필지 ","서울특별시 동작구 사당로 234 (사당동)","","보국주유소","2013-06-10 16:51:06","I","2018-08-31 23:59:59.0","주유소","197583.714249931    ","442332.338269125    ","",""
"3190000","2011319014201200001","20111207","","03","폐업","03","폐지","","","","","5826409","21.6","","서울특별시 동작구 사당동 708-554 ","서울특별시 동작구 사당로27길 51 (사당동)","","팔팔석유","2016-07-11 11:48:24","I","2018-08-31 23:59:59.0","일반판매소","197874.440760301    ","442639.026715362    ","",""
"3190000","1990319007201200001","19900914","","03","폐업","03","폐지","","","","","02 8235271","","","서울특별시 동작구 상도동 203-36 ","서울특별시 동작구 장승배기로 13  (상도동)","","준성석유","2001-04-13 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","194876.739919168    ","444168.607719395    ","",""
"3190000","2000319007201500001","20001220","","03","폐업","03","폐지","","","","","02 8244800","","","서울특별시 동작구 노량진동 266-4 ","서울특별시 동작구 노량진로 82 (노량진동)","","스타상사","2012-05-23 20:51:34","I","2018-08-31 23:59:59.0","용제판매소","194173.417704465    ","445638.624998984    ","",""
"3190000","2001319007201200001","20010814","","03","폐업","03","폐지","","","","","02 5860969","","","서울특별시 동작구 사당동 227-16 ","서울특별시 동작구 사당로2차길 82 (사당동)","","쌍용석유","2016-07-11 11:33:03","I","2018-08-31 23:59:59.0","일반판매소","197094.777584478    ","442591.687247738    ","",""
"3190000","2004319007201200001","20040129","","03","폐업","03","폐지","","","","","02 8325577","","","서울특별시 동작구 신대방동 352-13 ","서울특별시 동작구 여의대방로24차길 24-2 (신대방동)","","라이프상사","2012-05-23 20:45:59","I","2018-08-31 23:59:59.0","일반판매소","193490.555442565    ","444035.157877691    ","",""
"3190000","1983319007201200002","19830107","","03","폐업","03","폐지","","","","","02 8139054","","","서울특별시 동작구 사당동 708-395 ","서울특별시 동작구 사당로17길 2  (사당동)","","현대석유","2001-04-13 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","197685.52184057     ","442369.73564888     ","",""
"3190000","1984319007201200001","19841008","","03","폐업","03","폐지","","","","","02 8154193","","","서울특별시 동작구 흑석동 100-46 ","서울특별시 동작구 서달로 157  (흑석동)","","명수석유","2001-08-20 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","196557.237126925    ","445044.416854416    ","",""
"3190000","1997319007201200002","19971208","","03","폐업","03","폐지","","","","","02 5773422","","","서울특별시 동작구 사당동 150-14 ","서울특별시 동작구 사당로27길 19 (사당동)","","(주)세경에너지","2016-07-11 11:34:50","I","2018-08-31 23:59:59.0","일반판매소","197998.977492969    ","442530.225836018    ","",""
"3190000","1997319007201214121","19970109","","03","폐업","03","폐지","20111116","","","","02 5826409","","","서울특별시 동작구 노량진동 1028-0028 ","서울특별시 동작구 동작대로9가길 14 (사당동)","","팔팔석유","2011-11-16 17:28:37","I","2018-08-31 23:59:59.0","일반판매소","198157.5148145      ","441948.500908632    ","",""
"3190000","2002319007201500001","20020718","","03","폐업","03","폐지","","","","","02 8141476","","","서울특별시 동작구 노량진동 231-160 ","서울특별시 동작구 장승배기로 134-1 (노량진동)","","(주)에쓰엠 에쓰 케미칼","2012-05-23 20:47:29","I","2018-08-31 23:59:59.0","용제판매소","194659.967218469    ","445255.446537264    ","",""
"3190000","1998319007201214408","19980822","","03","폐업","03","폐지","","","","","02 8140981","","","서울특별시 동작구 상도동 358-15 ","서울특별시 동작구 상도로15길 76 (상도동)","","남영석유","2016-07-11 11:34:23","I","2018-08-31 23:59:59.0","일반판매소","194217.497606154    ","444612.59147173     ","",""
"3190000","1976319007201500007","19760528","","03","폐업","03","폐지","20081031","20081001","20081031","","02 8154292","","","서울특별시 동작구 상도동 33-1 ","서울특별시 동작구 상도로 254  (상도동)","","상도동주유소","2008-10-31 11:17:58","I","2018-08-31 23:59:59.0","주유소","195198.453404687    ","444672.650734583    ","",""
"3190000","1984319007201200002","19840509","","03","폐업","03","폐지","","","","","02 5826409","","","서울특별시 동작구 사당동 1028-28 ","서울특별시 동작구 동작대로9가길 14 (사당동)","","동남석유","2016-07-11 11:39:26","I","2018-08-31 23:59:59.0","일반판매소","198157.5148145      ","441948.500908632    ","",""
"3190000","1984319007201214121","19840509","","03","폐업","03","폐지","","","","","02 5989246","","","서울특별시 동작구 사당동 1028-28 ","서울특별시 동작구 동작대로9가길 14 (사당동)","","팔팔석유","2016-07-11 11:50:40","I","2018-08-31 23:59:59.0","일반판매소","198157.5148145      ","441948.500908632    ","",""
"3220000","1994322008301500084","1994-03-04","","01","영업/정상","01","신규등록","","","","","02 5656575","1529","","서울특별시 강남구 대치동 994","서울특별시 강남구 영동대로 235 (대치동)","","은마주유소","2023-10-27 13:10:22","U","2022-10-30 22:09:00.0","주유소","205879.992224416","444208.936230919","",""
"3190000","1998319007201200001","19981119","","03","폐업","03","폐지","","","","","02 8201888","","","서울특별시 동작구 상도동 159-101 ","서울특별시 동작구 양녕로 245  (상도동)","","동작석유","2001-09-11 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","195195.900838544    ","444513.085616898    ","",""
"3190000","1988319007201200001","19880822","","03","폐업","03","폐지","20081107","","","","02 8140981","","","서울특별시 동작구 상도동 358-15 ","서울특별시 동작구 상도로15길 76  (상도동)","","남양석유","2008-11-07 17:13:06","I","2018-08-31 23:59:59.0","일반판매소","194217.497606154    ","444612.59147173     ","",""
"3190000","1988319007201500001","19880216","","03","폐업","03","폐지","20130621","20130405","20130531","20080820","02 5833993","1419","","서울특별시 동작구 사당동 206-6 ","서울특별시 동작구 사당로 158 (사당동)","","팔팔주유소","2013-06-21 10:58:14","I","2018-08-31 23:59:59.0","주유소","197060.33718400000  ","443112.27008000000  ","",""
"3190000","1994319007201500002","19940113","","03","폐업","03","폐지","","","","","02 8254916","719.8","","서울특별시 동작구 대방동 417-3 ","서울특별시 동작구 여의대방로 134  (대방동)","","SK글로벌(주) 대동주유소","2003-07-11 00:00:00","I","2018-08-31 23:59:59.0","주유소","192917.428244737    ","444070.185727072    ","",""
"3190000","1996319007201200001","19960229","","03","폐업","03","폐지","","","","","02 8141973","","","서울특별시 동작구 상도동 137-2 ","","","동일석유","2016-07-11 11:49:09","I","2018-08-31 23:59:59.0","일반판매소","","","",""
"3190000","1990319007201200002","19900516","","03","폐업","03","폐지","","","","","02 8139054","","","서울특별시 동작구 상도동 307-5 ","","","쌍용석유","2001-08-13 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","","","",""
"3190000","1980319007201200001","19800214","","03","폐업","03","폐지","","","","","02 8130435","","","서울특별시 동작구 흑석동 84-33 ","서울특별시 동작구 서달로10길 74 (흑석동)","","흑석석유","2016-07-11 11:45:09","I","2018-08-31 23:59:59.0","일반판매소","196663.346049558    ","444615.348867841    ","",""
"3190000","1981319007201200001","19810629","","03","폐업","03","폐지","20171024","","","","02 8154158","","","서울특별시 동작구 흑석동 205-3 ","서울특별시 동작구 흑석로7길 3 (흑석동)","","중앙에너지","2017-10-24 14:30:32","I","2018-08-31 23:59:59.0","일반판매소","196235.14638496     ","444977.885167602    ","",""
"3190000","1983319007201200001","19830107","","03","폐업","03","폐지","20101015","","","","02 5998689","","","서울특별시 동작구 사당동 141-44 ","서울특별시 동작구 사당로29가길 32  (사당동)","","(주)세경에너지 이화석유","2010-10-15 11:19:22","I","2018-08-31 23:59:59.0","일반판매소","198133.6452158      ","442688.174250385    ","",""
"3190000","1991319007201200001","19910805","","03","폐업","03","폐지","","","","","02 8169280","","","서울특별시 동작구 상도동 169-153 ","서울특별시 동작구 상도로30길 18 (상도동)","","대영석유","2016-07-11 11:49:46","I","2018-08-31 23:59:59.0","일반판매소","194784.033759658    ","444718.06414973     ","",""
"3190000","1998319007201500001","19980128","","03","폐업","03","폐지","","","","","02 8142131","","","서울특별시 동작구 대방동 4 ","서울특별시 동작구 등용로 46  (대방동)","","대명상사","2006-11-24 00:00:00","I","2018-08-31 23:59:59.0","용제판매소","194067.144552162    ","444851.7065985      ","",""
"3190000","1999319007201200001","19990420","","03","폐업","03","폐지","","","","","02 5828105","","","서울특별시 동작구 사당동 227-16 ","서울특별시 동작구 사당로2차길 82  (사당동)","","쌍용석유","2001-08-20 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","197094.777584478    ","442591.687247738    ","",""
"3190000","1994319007201500001","20000830","","03","폐업","03","폐지","","","","","02 8465132","1060.9","","서울특별시 동작구 신대방동 687-13 ","서울특별시 동작구 대림로 46 (신대방동)","","서경주유소","2018-12-05 15:10:13","U","2018-12-07 02:40:00.0","주유소","191822.49280009     ","442865.102785501    ","",""
"3190000","1971319007201200001","19710424","","03","폐업","03","폐지","","","","","02 8131630","","","서울특별시 동작구 흑석동 248-51 ","","","만물상회","2001-09-18 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","","","",""
"3190000","1992319007201500002","19921202","","03","폐업","03","폐지","","","","","02 8160051","717","","서울특별시 동작구 대방동 404-7 ","서울특별시 동작구 상도로 46  (대방동)","","한마음주유소","2006-02-27 00:00:00","I","2018-08-31 23:59:59.0","주유소","193346.680399178    ","444155.999227924    ","",""
"3190000","1993319007201500001","19930107","","03","폐업","03","폐지","20060613","","","","02 5320606","643","","서울특별시 동작구 사당동 86-3 ","서울특별시 동작구 동작대로 135 (사당동)","","지에스칼텍스(주) 남성주유소","2017-11-27 15:07:26","I","2018-08-31 23:59:59.0","주유소","198335.327466772    ","442942.8646713      ","",""
"3190000","2001319007201200002","20010911","","03","폐업","03","폐지","","","","","02 8515181","","","서울특별시 동작구 상도1동 159-101 ","서울특별시 동작구 양녕로 245 (상도동)","","동작석유","2016-07-11 11:32:29","I","2018-08-31 23:59:59.0","일반판매소","195195.900838544    ","444513.085616898    ","",""
"3190000","2004319007201200002","20040129","","03","폐업","03","폐지","","","","","02 8325577","","","서울특별시 동작구 신대방동 352-13 ","서울특별시 동작구 여의대방로24차길 24-2 (신대방동)","","라이프상사","2012-05-23 20:44:42","I","2018-08-31 23:59:59.0","일반판매소","193490.555442565    ","444035.157877691    ","",""
"3190000","2005319007201500001","20050630","","03","폐업","03","폐지","20080213","","","","02 8345100","","","서울특별시 동작구 신대방동 395-73 캐릭터그린빌 1007호","서울특별시 동작구 보라매로5가길 7, 케릭터그린빌동 1007호 (신대방동)","","메타켐주식회사","2012-05-23 20:42:55","I","2018-08-31 23:59:59.0","용제판매소","193300.832515956    ","443302.417672701    ","",""
"3190000","2005319007201501706","20051128","","03","폐업","03","폐지","20140313","","","","02  822 9010","","","서울특별시 동작구 상도동 353-2 ","서울특별시 동작구 상도로 120 (상도동)","","현대주유소","2014-03-13 09:48:53","I","2018-08-31 23:59:59.0","주유소","194052.281602581    ","444337.583039184    ","",""
